"PEAT_DEPTH","elev","aspect","slope","gdd","gsl","rain_ann","rain_daily","raindays_10mm","raindays_1mm","temp_mean","temp_min","temp_max"
1,2210,205.114834886145,1.00947559449412,1289.77896,257.53612,881.1815,2.41419589041096,20.43346,137.28954,7.79728333333333,4.18865833333333,11.4188783333333
2,2210,205.114834886145,1.00947559449412,1289.77896,257.53612,881.1815,2.41419589041096,20.43346,137.28954,7.79728333333333,4.18865833333333,11.4188783333333
1,2269,200.864222146422,0.917181626504509,1291.13824,257.74653,881.32375,2.41458561643836,20.33174,137.06151,7.80544583333333,4.19296666666667,11.4301466666667
1,2292,171.782489964586,0.747543268253264,1292.49752,257.95694,881.466,2.41497534246575,20.23002,136.83348,7.81360833333333,4.197275,11.441415
1,2292,171.782489964586,0.747543268253264,1292.49752,257.95694,881.466,2.41497534246575,20.23002,136.83348,7.81360833333333,4.197275,11.441415
1,2207,114.312341429565,0.824235775964598,1293.462368,258.157806,881.05183,2.41384063013699,20.083848,136.563582,7.8220225,4.20367,11.4518576666667
1,2058,117.213278638669,0.909371897190362,1295.488592,258.473364,881.27182,2.41444334246575,19.932312,136.224108,7.834215,4.21013,11.4686706666667
1,1974,130.096924523659,0.966335781654261,1295.744176,258.568892,880.80196,2.41315605479452,19.839436,136.074224,7.83842833333333,4.214365,11.4732703333333
1,1983,147.512585801456,0.93482440237091,1295.315888,258.559196,880.26318,2.41167994520548,19.797768,136.039212,7.83854333333333,4.216445,11.472206
1,2199,142.347170179116,0.893752643619872,1290.709,258.004425,878.251525,2.40616856164384,19.9208,136.488825,7.81878958333333,4.21192916666667,11.4413791666667
1,2192,136.992093572966,0.884374363274693,1291.14152,258.01414,878.7881,2.40763863013699,19.96212,136.52298,7.81869166666667,4.20985,11.4424733333333
1,2152,132.585343479149,0.865617938354508,1292.228288,258.128946,879.40903,2.40933980821918,19.954668,136.448262,7.8225725,4.20992,11.4490226666667
2,2164,124.315087599997,0.852521057039467,1292.648112,258.138604,879.95222,2.410828,19.997032,136.484988,7.82242333333333,4.20783833333333,11.4500273333333
3,2208,122.676686543294,0.866167089207438,1291.981168,258.033456,879.87448,2.41061501369863,20.046848,136.596432,7.81839333333333,4.20568666666667,11.4444826666667
1,2233,117.688353891153,0.850992498144662,1292.388296,258.043057,880.424285,2.41212132876712,20.090256,136.635729,7.81819291666667,4.2036025,11.4453978333333
2,2280,120.725818616197,0.801353264920628,1291.71712,257.93789,880.34875,2.41191438356164,20.14042,136.74803,7.81414583333333,4.20145,11.4398233333333
1,2321,126.697838765116,0.694248488453773,1291.045944,257.832723,880.273215,2.41170743835616,20.190584,136.860331,7.81009875,4.1992975,11.4342488333333
2,2363,194.446290842353,0.750198341987252,1289.032416,257.517222,880.04661,2.41108660273973,20.341076,137.197234,7.7979575,4.19284,11.4175253333333
2,2363,194.446290842353,0.750198341987252,1289.032416,257.517222,880.04661,2.41108660273973,20.341076,137.197234,7.7979575,4.19284,11.4175253333333
1,2299,203.616364835238,0.900161114173484,1287.690064,257.306888,879.89554,2.41067271232877,20.441404,137.421836,7.78986333333333,4.188535,11.4063763333333
1,2357,179.717757063729,0.989651105756181,1284.644784,256.876828,879.01934,2.40827216438356,20.594824,137.822316,7.77406333333333,4.18201833333333,11.3834913333333
1,2281,179.47628716786,0.939416066642807,1285.676536,256.991387,879.668935,2.41005187671233,20.591896,137.758739,7.77772208333333,4.1820775,11.3896528333333
3,2284,176.483452503665,0.93148338415058,1284.334184,256.781053,879.517865,2.40963798630137,20.692224,137.983341,7.76962791666667,4.1777725,11.3785038333333
40,4050,134.620563298581,0.490380754857934,1095.247786,236.187477,1196.817535,3.27895215068493,42.789562,173.987941,7.1113765,3.97986233333333,10.1857801666667
30,4111,146.093723011558,0.352171678299397,1096.308914,236.438673,1202.990115,3.29586332876712,42.981138,174.087409,7.1178985,3.982721,10.1961448333333
50,4091,186.179924249182,0.37601062174426,1098.32168,236.75326,1206.4279,3.30528191780822,43.09776,174.09218,7.12805333333333,3.98773666666667,10.2113633333333
20,4112,142.394008642599,0.436932488624703,1099.141508,236.944006,1211.03533,3.31790501369863,43.241136,174.163598,7.13305033333333,3.98992866666667,10.2192863333333
10,4043,278.91666461461,1.01129615791309,1099.961336,237.134752,1215.64276,3.33052810958904,43.384512,174.235016,7.13804733333333,3.99212066666667,10.2272093333333
70,3846,268.994913994746,0.707465670667302,1100.781164,237.325498,1220.25019,3.34315120547945,43.527888,174.306434,7.14304433333333,3.99431266666667,10.2351323333333
0,3804,276.434739151037,0.787306481803293,1101.05444,237.38908,1221.786,3.34735890410959,43.57568,174.33024,7.14471,3.99504333333333,10.2377733333333
10,3737,288.086120380923,0.804439878213433,1109.47808,238.32976,1217.1796,3.33473863013699,43.50156,173.88248,7.18215333333333,4.01488666666667,10.2913133333333
10,3868,294.648806804582,0.984205226577515,1108.51436,238.12492,1212.7042,3.32247726027397,43.36002,173.83016,7.17652333333333,4.01240666666667,10.2824933333333
10,4074,283.650419134757,0.34570922759575,1107.55064,237.92008,1208.2288,3.31021589041096,43.21848,173.77784,7.17089333333333,4.00992666666667,10.2736733333333
20,4027,121.683916950893,0.550659827616202,1105.032772,237.519204,1203.46792,3.29717238356164,43.057024,173.780032,7.158053,4.00371633333333,10.2543686666667
20,4027,121.683916950893,0.550659827616202,1105.032772,237.519204,1203.46792,3.29717238356164,43.057024,173.780032,7.158053,4.00371633333333,10.2543686666667
10,3977,190.278719804132,0.455913777896309,1104.093034,237.316713,1198.970515,3.2848507260274,42.915178,173.724529,7.1525285,4.00128433333333,10.2456981666667
20,4000,198.695975625288,0.606773569785961,1103.779788,237.249216,1197.47138,3.28074350684931,42.867896,173.706028,7.150687,4.00047366666667,10.242808
10,4000,156.801409486352,0.74043786006977,1103.153296,237.114222,1194.47311,3.27252906849315,42.773332,173.669026,7.147004,3.99885233333333,10.2370276666667
90,3856,119.485772698078,0.831666448147264,1102.213558,236.911731,1189.975705,3.2602074109589,42.631486,173.613523,7.1414795,3.99642033333333,10.2283571666667
60,3856,119.485772698078,0.831666448147264,1102.213558,236.911731,1189.975705,3.2602074109589,42.631486,173.613523,7.1414795,3.99642033333333,10.2283571666667
80,3812,115.906507999515,0.719100910602604,1101.900312,236.844234,1188.47657,3.25610019178082,42.584204,173.595022,7.139638,3.99560966666667,10.225467
50,3777,119.638383688152,0.588446489311826,1101.587066,236.776737,1186.977435,3.25199297260274,42.536922,173.576521,7.1377965,3.994799,10.2225768333333
60,3755,128.955907837759,0.543648902847053,1101.27382,236.70924,1185.4783,3.24788575342466,42.48964,173.55802,7.135955,3.99398833333333,10.2196866666667
50,3755,128.955907837759,0.543648902847053,1101.27382,236.70924,1185.4783,3.24788575342466,42.48964,173.55802,7.135955,3.99398833333333,10.2196866666667
40,3731,133.774608697626,0.584275280422342,1100.960574,236.641743,1183.979165,3.24377853424658,42.442358,173.539519,7.1341135,3.99317766666667,10.2167965
70,3731,133.774608697626,0.584275280422342,1100.960574,236.641743,1183.979165,3.24377853424658,42.442358,173.539519,7.1341135,3.99317766666667,10.2167965
100,3707,137.697805633316,0.594461212443489,1100.647328,236.574246,1182.48003,3.23967131506849,42.395076,173.521018,7.132272,3.992367,10.2139063333333
90,3707,137.697805633316,0.594461212443489,1100.647328,236.574246,1182.48003,3.23967131506849,42.395076,173.521018,7.132272,3.992367,10.2139063333333
40,3684,132.681598958968,0.718258968656557,1100.334082,236.506749,1180.980895,3.23556409589041,42.347794,173.502517,7.1304305,3.99155633333333,10.2110161666667
30,3684,132.681598958968,0.718258968656557,1100.334082,236.506749,1180.980895,3.23556409589041,42.347794,173.502517,7.1304305,3.99155633333333,10.2110161666667
20,3647,129.209518766595,0.900538045683475,1100.020836,236.439252,1179.48176,3.23145687671233,42.300512,173.484016,7.128589,3.99074566666667,10.208126
10,3574,91.5024956157011,0.990555816181495,1107.37328,237.27501,1175.85825,3.22152945205479,42.24006,173.17843,7.16132,4.008445,10.2549883333333
70,3682,110.584451652314,0.533167663386992,1106.95872,237.30104,1179.8868,3.23256657534247,42.35944,173.26192,7.16051333333333,4.00754666666667,10.25442
50,3704,97.3190193755903,0.502441605245722,1107.311936,237.372452,1181.34926,3.23657331506849,42.406212,173.275116,7.16253066666667,4.00843733333333,10.2575593333333
50,3716,63.3399310335554,0.593182973330035,1108.45691,237.491595,1180.223625,3.23348938356164,42.38007,173.214835,7.1674775,4.011165,10.2645558333333
40,3749,61.0908163488519,0.521106342536277,1108.81812,237.56379,1181.67875,3.23747602739726,42.42674,173.22697,7.16953,4.01207166666667,10.267745
40,3761,85.4860115419991,0.364179783979844,1108.018368,237.515276,1184.27418,3.24458679452055,42.499756,173.301508,7.16656533333333,4.01021866666667,10.263838
70,3761,85.4860115419991,0.364179783979844,1108.018368,237.515276,1184.27418,3.24458679452055,42.499756,173.301508,7.16656533333333,4.01021866666667,10.263838
50,3785,58.1204031529773,0.449817660074035,1109.54054,237.70818,1184.589,3.24544931506849,42.52008,173.25124,7.173635,4.013885,10.2741233333333
60,3805,62.7446716250569,0.50806523177732,1109.90175,237.780375,1186.044125,3.24943595890411,42.56675,173.263375,7.1756875,4.01479166666667,10.2773125
50,3868,79.9024956159248,0.355032851445026,1110.98538,237.99696,1190.4095,3.26139589041096,42.70676,173.29978,7.181845,4.01751166666667,10.28688
30,3868,79.9024956159248,0.355032851445026,1110.98538,237.99696,1190.4095,3.26139589041096,42.70676,173.29978,7.181845,4.01751166666667,10.28688
20,3913,83.4180553448218,0.579400965044881,1111.7078,238.14135,1193.31975,3.26936917808219,42.8001,173.32405,7.18595,4.019325,10.2932583333333
60,3998,107.062857173461,0.485992797269058,1112.79143,238.357935,1197.685125,3.28132910958904,42.94011,173.360455,7.1921075,4.022045,10.3028258333333
10,4035,131.134538830149,0.256452020862757,1113.51385,238.502325,1200.595375,3.28930239726027,43.03345,173.384725,7.1962125,4.02385833333333,10.3092041666667
10,4035,131.134538830149,0.256452020862757,1113.51385,238.502325,1200.595375,3.28930239726027,43.03345,173.384725,7.1962125,4.02385833333333,10.3092041666667
10,4042,145.124671655397,0.19847403215626,1113.87506,238.57452,1202.0505,3.29328904109589,43.08012,173.39686,7.198265,4.024765,10.3123933333333
0,4000,258.69006752598,1.02443342686181,1116.985964,239.070298,1208.05379,3.3097364109589,43.285288,173.376034,7.21417766666667,4.032346,10.3363323333333
10,3822,294.400663682109,0.830866273034697,1117.724372,239.216254,1210.94937,3.31766950684931,43.378424,173.398182,7.218353,4.03419133333333,10.3428103333333
0,3575,280.952257653968,1.19211294518188,1118.831984,239.435188,1215.29274,3.32956915068493,43.518128,173.431404,7.224616,4.03695933333333,10.3525273333333
70,3539,235.784297867563,0.73665425090615,1131.67562,240.471785,1128.547985,3.09191228767123,39.900735,170.589915,7.25386916666667,4.09917708333333,10.3452683333333
80,3665,211.914940063768,0.930765903782544,1133.54822,240.808685,1127.977485,3.0903492739726,39.760435,170.367415,7.26163583333333,4.10790208333333,10.3515183333333
60,3767,215.739778468829,0.318354422650613,1136.404344,241.257932,1126.421492,3.08608627945205,39.594452,170.104528,7.273598,4.11906,10.3637036666667
20,3807,192.283955441107,0.56542115011995,1136.34836,241.30088,1127.14068,3.08805665753425,39.55228,170.03692,7.27330333333333,4.12093333333333,10.3609133333333
40,3881,109.628438246904,0.362758680446545,1138.20928,241.62024,1126.59544,3.08656284931507,39.41504,169.81876,7.28109333333333,4.12958333333333,10.36719
80,3844,135,0.377035888127195,1140.9919,242.086125,1125.796525,3.08437404109589,39.211475,169.494775,7.29279583333333,4.14250208333333,10.376625
30,3862,151.305095620657,0.496295848844423,1143.764008,242.536224,1125.020344,3.08224751780822,39.010664,169.174696,7.30451933333333,4.15535333333333,10.386084
10,3828,114.555497364057,0.567659589691971,1147.520808,243.100424,1123.256144,3.07741409315068,38.783864,168.813796,7.320436,4.170645,10.4014756666667
150,4251,106.260204708311,0.244978663126866,1045.88672,230.931184,1229.17264,3.3675962739726,43.132512,175.458976,6.894428,3.86414533333333,9.87118666666666
290,4208,90.7848246029909,0.350005074034063,1046.6273,230.90944,1223.4022,3.35178684931507,42.96672,175.20136,6.896255,3.86512833333333,9.87291666666667
150,4203,132.768825391969,0.498907905828396,1054.48498,232.039936,1222.17706,3.34843030136986,42.715148,174.636304,6.932087,3.887448,9.92063833333333
100,4255,81.6070748126078,0.152947014844918,1053.23216,232.026772,1229.84572,3.36944032876712,42.942096,174.994108,6.928524,3.88555433333333,9.91675166666667
180,4291,90.9391909457361,0.151354058817363,1051.97934,232.013608,1237.51438,3.39045035616438,43.169044,175.351912,6.924961,3.88366066666667,9.912865
270,4318,82.3039482779837,0.18455717647188,1050.72652,232.000444,1245.18304,3.41146038356164,43.395992,175.709716,6.921398,3.881767,9.90897833333333
160,4332,305.537677791973,0.0429851319015842,1050.10011,231.993862,1249.01737,3.42196539726027,43.509466,175.888618,6.9196165,3.88082016666667,9.907035
230,4336,354.472459848349,0.0777052811508797,1049.786905,231.990571,1250.934535,3.42721790410959,43.566203,175.978069,6.91872575,3.88034675,9.90606333333333
40,4337,5.52754015165516,0.0777052811508784,1047.2906,231.66424,1252.6526,3.43192493150685,43.68052,176.20816,6.90759666666667,3.87332,9.89148333333333
20,4335,343.495638618243,0.13988173011428,1046.70842,231.664684,1256.49114,3.44244147945205,43.793012,176.384676,6.906003,3.87247033333333,9.88980333333333
45,4339,354.805571092254,0.0276063873456567,1046.12624,231.665128,1260.32968,3.45295802739726,43.905504,176.561192,6.90440933333333,3.87162066666667,9.88812333333333
20,4255,354.677249292232,0.384158878704582,1061.234615,233.852413,1259.759905,3.451397,43.456509,175.513507,6.97490225,3.91689858333333,9.98145666666667
180,4238,9.21102654081645,0.358624511054381,1062.126405,233.901151,1255.950835,3.44096119178082,43.337143,175.320289,6.97781075,3.91842841666667,9.98498
180,4238,9.21102654081645,0.358624511054381,1062.126405,233.901151,1255.950835,3.44096119178082,43.337143,175.320289,6.97781075,3.91842841666667,9.98498
240,4261,2.54444374517081e-13,0.380506377112365,1062.5723,233.92552,1254.0463,3.43574328767123,43.27746,175.22368,6.979265,3.91919333333333,9.98674166666667
200,4231,333.434948822922,0.363261961386061,1063.018195,233.949889,1252.141765,3.43052538356164,43.217777,175.127071,6.98071925,3.91995825,9.98850333333333
0,4255,10.3758449200519,0.496179801220977,1064.801775,234.047365,1244.523625,3.40965376712329,42.979045,174.740635,6.98653625,3.92301791666667,9.99555
0,4284,304.357129255296,0.492043108003101,1066.13946,234.120472,1238.81002,3.39400005479452,42.799996,174.450808,6.990899,3.92531266666667,10.000835
40,4312,304.045937356602,0.323165918467474,1066.585355,234.144841,1236.905485,3.38878215068493,42.740313,174.354199,6.99235325,3.92607758333333,10.0025966666667
0,4236,45.9710219310793,0.205676306550108,1069.260725,234.291055,1225.478275,3.3574747260274,42.382215,173.774545,7.00107875,3.93066708333333,10.0131666666667
20,4236,45.9710219310793,0.205676306550108,1069.260725,234.291055,1225.478275,3.3574747260274,42.382215,173.774545,7.00107875,3.93066708333333,10.0131666666667
20,4319,263.796552098308,0.22735464927389,1040.94952,231.076144,1267.64224,3.47299243835616,44.237792,177.176416,6.882248,3.857592,9.85965333333334
20,4329,331.699244233992,0.0736904383438443,1047.281265,231.964243,1266.271855,3.46923795890411,44.020099,176.693677,6.91159975,3.87655941666667,9.89829
230,4172,114.227745317954,0.317823555503185,1047.12102,230.894944,1219.55524,3.34124723287671,42.856192,175.029616,6.897473,3.86578366666667,9.87407
310,4155,72.597295868644,0.33762754685179,1044.78671,230.501422,1217.39477,3.3353281369863,42.867346,175.105858,6.88615316666667,3.8586835,9.85866833333333
300,4127,65.1576108945449,0.536781461375189,1047.61474,230.880448,1215.70828,3.33070761643836,42.745664,174.857872,6.898691,3.866439,9.87522333333334
60,3930,85.0415490805147,0.502502755250887,1066.673862,233.377168,1207.301638,3.30767572054795,41.974114,173.467168,6.9826915,3.92717366666667,9.977233
60,3930,85.0415490805147,0.502502755250887,1066.673862,233.377168,1207.301638,3.30767572054795,41.974114,173.467168,6.9826915,3.92717366666667,9.977233
70,3984,109.77607660264,0.441725399927887,1063.028508,232.935812,1209.703892,3.31425723835616,42.145476,173.737612,6.967011,3.914563,9.95966366666667
60,3997,117.95096902789,0.693986740657192,1061.205831,232.715134,1210.905019,3.31754799726027,42.231157,173.872834,6.95917075,3.90825766666667,9.950879
60,4054,115.744922210716,0.830052989409711,1059.383154,232.494456,1212.106146,3.32083875616438,42.316838,174.008056,6.9513305,3.90195233333333,9.94209433333333
70,4103,122.097587472732,0.688820105479112,1057.560477,232.273778,1213.307273,3.32412951506849,42.402519,174.143278,6.94349025,3.895647,9.93330966666667
15,4160,132.550337379873,0.584590733375326,1055.424595,232.049809,1216.425565,3.33267278082192,42.544937,174.367951,6.93475925,3.88886825,9.92355333333333
160,4200,57.9946167919165,0.360837443674212,1070.59841,234.364162,1219.76467,3.34182101369863,42.203166,173.484718,7.0054415,3.93296183333333,10.0184516666667
160,4183,51.842773412631,0.342089763755566,1071.044305,234.388531,1217.860135,3.33660310958904,42.143483,173.388109,7.00689575,3.93372675,10.0202133333333
80,4165,45.6365935759636,0.308085357246836,1073.260143,234.627902,1214.748107,3.32807700547945,41.998821,173.159002,7.01592475,3.940573,10.0304536666667
0,4138,16.6244781439646,0.503235545528507,1077.637908,235.234312,1213.779692,3.32542381369863,41.846676,172.862912,7.03552766666667,3.95410466666667,10.055072
30,5255,282.888185125766,1.06738627814659,880.515442,201.305866,1828.150652,5.00863192328767,62.2409,191.63012,6.20442183333333,3.208288,9.1789955
20,5255,282.888185125766,1.06738627814659,880.515442,201.305866,1828.150652,5.00863192328767,62.2409,191.63012,6.20442183333333,3.208288,9.1789955
70,5255,282.888185125766,1.06738627814659,880.515442,201.305866,1828.150652,5.00863192328767,62.2409,191.63012,6.20442183333333,3.208288,9.1789955
30,5255,282.888185125766,1.06738627814659,880.515442,201.305866,1828.150652,5.00863192328767,62.2409,191.63012,6.20442183333333,3.208288,9.1789955
50,5355,284.565764246556,0.91959976564209,880.886566,201.378918,1828.105096,5.00850711232877,62.2013,191.52906,6.20719383333333,3.209274,9.18306316666667
70,5409,282.907408671266,0.888614152191404,882.738104,201.758592,1827.545624,5.00697431232877,62.1326,191.37384,6.21702866666667,3.21462266666667,9.19667933333334
70,5489,290.721102824232,1.01917514766605,883.152971,201.841133,1827.447376,5.00670513972603,62.0906,191.26876,6.22002341666667,3.21576066666667,9.20103525
60,5575,298.056791612451,1.13497179152676,885.01909,202.22397,1826.87034,5.00512421917808,62.0211,191.1122,6.2299325,3.22116,9.2147475
50,5686,314.382992380343,1.16038745231687,890.144256,203.277288,1825.307736,5.00084311232877,61.8578,190.75296,6.256368,3.23601733333333,9.251144
50,5686,314.382992380343,1.16038745231687,890.144256,203.277288,1825.307736,5.00084311232877,61.8578,190.75296,6.256368,3.23601733333333,9.251144
10,5969,304.434126728869,0.94655655215711,893.0005,203.86,1824.341,4.99819452054795,61.6955,190.3715,6.27308333333333,3.24425,9.274625
60,6140,300.309806470329,0.934080754328676,895.97716,204.54883,1823.387496,4.99558218082192,61.601999,190.124041,6.28940041666667,3.25325858333333,9.29694283333333
90,6168,293.65889641919,0.946902305835401,895.19242,204.46566,1823.623192,4.99622792328767,61.649098,190.192382,6.28575083333333,3.25136716666667,9.291644
20,6331,334.9831065219,0.555526793989901,903.43508,206.07759,1821.001848,4.98904615890411,61.320987,189.495533,6.32902208333333,3.27487825,9.35175683333333
180,6279,0.774220164927991,0.837529114527827,912.75748,207.98854,1818.019788,4.98087613150685,60.969722,188.709898,6.37854916666667,3.30190283333333,9.42027433333334
90,6485,0.438479548165293,1.09903067032852,912.72808,208.12819,1817.858528,4.98043432328767,60.994607,188.704913,6.37959708333333,3.30262325,9.4212835
130,6524,17.3005271919449,0.841091030185629,919.04442,209.48996,1815.668712,4.97443482739726,60.761728,188.161752,6.413855,3.32135966666667,9.46849233333334
90,6506,54.9186506260606,0.581154659191361,922.67606,210.23148,1814.465016,4.97113703013699,60.621504,187.852136,6.43319833333333,3.331899,9.49527033333333
50,5453,301.184974658739,0.726352008534187,907.322084,206.806632,1820.586104,4.98790713424658,61.3925,189.74034,6.34301866666667,3.28559266666667,9.37017433333333
120,5453,301.184974658739,0.726352008534187,907.322084,206.806632,1820.586104,4.98790713424658,61.3925,189.74034,6.34301866666667,3.28559266666667,9.37017433333333
90,5358,327.249123419756,0.832909268929858,902.029928,205.724544,1821.948368,4.99163936438356,61.5842,190.18188,6.31485066666667,3.27045866666667,9.33105533333334
150,5281,329.558194784801,0.88565623060736,901.644223,205.648329,1822.011488,4.99181229589041,61.6246,190.28428,6.31200441666667,3.269422,9.32689158333333
100,5281,329.558194784801,0.88565623060736,901.644223,205.648329,1822.011488,4.99181229589041,61.6246,190.28428,6.31200441666667,3.269422,9.32689158333333
110,5251,331.522256991641,0.878474183196499,899.894752,205.290796,1822.448012,4.9930082520548,61.6877,190.43012,6.30268933333333,3.264428,9.313948
80,5197,323.350752532332,0.862949485537399,896.39581,204.57573,1823.32106,4.99540016438356,61.8139,190.7218,6.28405916666667,3.25444,9.28806083333333
160,5140,323.998509362502,0.884431948836144,897.8179,204.8697,1822.8774,4.99418465753425,61.788,190.673,6.290825,3.2586,9.297225
5,5628,317.121096396661,0.36498028376659,945.280768,214.566864,1813.551008,4.96863289863014,60.5056,187.72648,6.53317066666667,3.393052,9.63256533333333
5,5652,312.552951357677,0.392546678913535,940.227373,213.536179,1814.159288,4.97029941917808,60.5936,187.93028,6.50845858333333,3.378922,9.59847075
40,5648,309.390725553554,0.378681801618663,934.671625,212.403975,1814.9712,4.97252383561644,60.7284,188.2472,6.48030625,3.36335,9.55944375
20,5653,304.169920456593,0.392482239789093,927.766692,210.993616,1816.138952,4.97572315616438,60.8851,188.60622,6.44575933333333,3.34387133333333,9.511733
100,5655,297.897271030947,0.486556507029848,920.686787,209.545301,1817.517472,4.97949992328767,61.0514,188.98132,6.41032141666667,3.32378466666667,9.46286925
0,5646,276.730483934616,0.681162696181925,916.44308,208.67574,1818.41978,4.981972,61.1471,189.1926,6.38925666666667,3.31168666666667,9.43390333333334
50,5709,298.921151437817,0.558965823417255,919.883698,209.378154,1817.616988,4.97977256986301,61.0241,188.90628,6.40758983333333,3.321472,9.45940616666667
15,5802,302.096102529827,0.864239262218653,922.10636,209.83088,1817.01196,4.97811495890411,60.9158,188.65,6.42019666666667,3.32780666666667,9.47709
60,6028,316.545176183681,1.07197104613108,927.31103,210.89399,1815.75508,4.97467145205479,60.7289,188.2165,6.44791916666667,3.34263666666667,9.5156325
40,6173,300.333580886213,0.752129160897976,931.38523,211.72639,1814.59058,4.97148104109589,60.5519,187.805,6.47036083333333,3.35432,9.5469325
80,6278,291.205164620122,0.776038136265041,934.884172,212.441456,1813.717532,4.96908912876712,60.4257,187.51332,6.488991,3.364308,9.57281966666667
150,6365,266.322809020157,0.772487443166921,942.92504,214.08332,1811.98444,4.96434093150685,60.1682,186.916,6.53108666666667,3.38712666666667,9.63126
90,6294,289.870822045185,0.875598652174772,941.599552,213.810696,1812.778112,4.96651537534247,60.2794,187.17172,6.52257266666667,3.383128,9.61928133333333
170,5888,320.474883981898,1.14813847220063,934.215963,212.304349,1814.587328,4.97147213150685,60.5722,187.85748,6.48246608333333,3.36211533333333,9.56334325
90,5836,306.969773976139,0.71055911001402,940.945924,213.676752,1813.630344,4.96885025753425,60.4251,187.51454,6.516122,3.380986,9.609901
130,5812,323.209901438371,0.622705086911027,944.795944,214.460912,1813.202264,4.96767743561644,60.351,187.33944,6.535182,3.391716,9.63627266666667
5,5737,318.468229258918,0.528894894970838,945.40948,214.58694,1813.33108,4.96803035616438,60.3887,187.4319,6.53694833333333,3.39337,9.63848666666667
120,5447,58.7003986653716,0.631525649964243,975.851465,220.753095,1812.41024,4.96550750684932,59.8292,186.012,6.68889291666667,3.47657666666667,9.85013708333333
140,5409,80.8603848632276,0.676379513957253,976.821544,220.949012,1812.511064,4.9657837369863,59.8281,186.00474,6.693357,3.479166,9.85632266666667
0,5409,80.8603848632276,0.676379513957253,976.821544,220.949012,1812.511064,4.9657837369863,59.8281,186.00474,6.693357,3.479166,9.85632266666667
170,5524,158.198590513647,0.107289718107122,976.108458,220.809234,1812.567048,4.96593711780822,59.9057,186.20418,6.6879615,3.47729533333333,9.8483795
130,5489,305.036195810092,0.259639931668026,976.540423,220.903329,1812.513088,4.96578928219178,59.9726,186.38028,6.68792108333333,3.478622,9.84777491666667
60,5447,319.543757651467,0.491680571117718,977.343512,221.070476,1812.413572,4.96551663561644,59.9999,186.45532,6.69065266666667,3.48093466666667,9.851238
110,5397,334.144457811197,0.625539661248051,977.14736,221.03538,1812.24836,4.965064,60.0299,186.5403,6.68877166666667,3.48055666666667,9.84832333333333
120,5319,27.6597417689311,0.720423183401601,978.052516,221.224668,1812.025896,4.96445450958904,60.0516,186.60596,6.692023,3.483224,9.852459
60,5287,35.6524221903344,0.716387448876999,979.124662,221.442726,1812.003772,4.96439389589041,60.0449,186.58932,6.69700683333333,3.486168,9.85931716666667
70,5318,44.2926806314561,0.709811070259527,977.835184,221.192432,1811.484704,4.96297179178082,60.102,186.75984,6.689152,3.483076,9.84778266666667
70,5400,345.46554491946,0.608922540929546,974.34309,220.49337,1811.08014,4.96186339726027,60.1757,186.969,6.6710325,3.47389333333333,9.8221475
180,5400,17.0569655766161,0.431340521455917,973.429952,220.294896,1811.713712,4.9635992109589,60.1352,186.83712,6.66862266666667,3.47089466666667,9.81958133333334
180,5475,332.525568373723,0.338655687565057,973.974665,220.390695,1812.26204,4.96510147945206,60.0476,186.5862,6.67404291666667,3.47187666666667,9.82803708333333
0,5475,332.525568373723,0.338655687565057,973.974665,220.390695,1812.26204,4.96510147945206,60.0476,186.5862,6.67404291666667,3.47187666666667,9.82803708333333
120,5492,328.877529803207,0.300200668801623,972.9171,220.1758,1812.2666,4.96511397260274,60.0535,186.6015,6.66913333333333,3.46898333333333,9.821275
250,5504,358.492564241225,0.187825431982139,973.171576,220.223548,1812.361556,4.9653741260274,60.0203,186.51116,6.67131133333333,3.469564,9.824574
60,5504,358.492564241225,0.187825431982139,973.171576,220.223548,1812.361556,4.9653741260274,60.0203,186.51116,6.67131133333333,3.469564,9.824574
160,5511,342.552811576718,0.181422354520413,972.128592,220.011816,1812.348552,4.96533849863014,60.0254,186.52512,6.666476,3.46672133333333,9.817908
160,5529,18.4349488229271,0.063161427608419,972.426811,220.069053,1812.390816,4.96545429041096,59.9898,186.43076,6.66887675,3.467454,9.82149525
80,5506,107.076410284861,0.380627578381665,972.754192,220.132616,1812.397952,4.96547384109589,59.9526,186.33372,6.671426,3.468288,9.82527466666667
50,5506,107.076410284861,0.380627578381665,972.754192,220.132616,1812.397952,4.96547384109589,59.9526,186.33372,6.671426,3.468288,9.82527466666667
60,5510,26.0889199254368,0.383626783188831,972.111494,220.000262,1812.304264,4.96521716164384,59.9165,186.24394,6.66951116666667,3.46653266666667,9.8228685
70,5468,84.4057301891707,0.834224919248425,973.911307,220.361261,1812.208592,4.96495504657534,59.8314,186.02652,6.67996475,3.471398,9.83776591666667
70,5217,283.091893064347,0.723314730829562,905.779264,206.501772,1820.838584,4.98859886027397,61.5541,190.14994,6.33163366666667,3.281446,9.35351933333333
30,5246,277.741991240325,0.695787221128554,907.484992,206.849816,1820.454752,4.98754726575342,61.4934,190.00812,6.340726,3.286288,9.36617466666667
60,5289,271.958067429234,0.863867955901712,909.19072,207.19786,1820.07092,4.98649567123288,61.4327,189.8663,6.34981833333333,3.29113,9.37883
40,5362,268.510843738194,0.96477924334195,910.896448,207.545904,1819.687088,4.98544407671233,61.372,189.72448,6.35891066666667,3.295972,9.39148533333334
